xAccl,yAccl,zAccl,newPosition,time,low-pass_filtered
189,-30,986,0,66860728,
200,-36,991,0,66885732,
138,-12,1002,0,66910736,
126,-26,1005,0,66935740,
95,-15,1015,0,66960744,
95,-26,1006,0,66985748,
33,-15,1013,0,67010752,
-4,-15,999,0,67035764,
-35,-14,1012,0,67060771,
-97,6,1006,0,67085780,
-131,9,1000,0,67110781,
-153,7,993,0,67135789,
-205,9,994,0,67160790,
-266,26,1000,0,67185793,
-226,17,990,0,67210799,
-245,19,982,0,67235799,
-253,17,986,0,67260805,
-250,23,993,0,67285813,
-279,21,976,0,67310821,
-214,22,988,0,67335828,
-235,10,987,0,67360836,
-190,20,998,0,67385844,
-164,9,1011,0,67410844,
-124,15,1009,0,67435851,
-92,5,1008,0,67460859,
-78,-1,1013,0,67485867,
-18,33,1036,0,67510871,
-17,20,981,0,67535874,
63,-29,974,0,67560882,
89,-21,993,0,67585890,
82,-26,1004,0,67610898,
157,-27,1012,0,67635905,
174,-18,1008,0,67660913,
189,-26,1005,0,67685921,
200,-32,990,0,67710928,
226,-35,980,0,67735936,
217,-33,986,0,67760948,
220,-29,996,0,67785956,
231,-38,991,0,67810963,
192,-21,1005,0,67835969,
197,-38,987,0,67860977,
149,-24,990,0,67885986,
164,-30,989,0,67910992,
145,-52,991,0,67935998,
78,-23,1002,0,67960998,
35,-15,1002,0,67986005,
8,-11,1007,0,68011013,
-45,-4,1016,0,68036021,
-60,-5,1020,0,68061025,
-96,5,1010,0,68086025,
-125,13,1007,0,68111029,
-166,18,1006,0,68136032,
-157,2,1003,0,68161036,
-191,17,997,0,68186040,
-216,18,997,0,68211044,
-212,9,989,0,68236051,
-218,14,992,0,68261056,
-202,14,998,0,68286059,
-170,12,992,0,68311067,
-195,9,1001,0,68336075,
-183,8,996,0,68361075,
-163,17,1007,0,68386079,
-126,4,1001,0,68411084,
-97,5,1014,0,68436090,
-64,2,1018,0,68461094,
-41,4,1019,0,68486098,
-37,-6,1012,0,68511102,
30,-9,1018,0,68536110,
31,-10,1004,0,68561113,
81,-15,1006,0,68586121,
100,-22,1001,0,68611125,
115,-27,1005,0,68636129,
153,-25,1004,0,68661133,
157,-24,1001,0,68686136,
186,-23,993,0,68711144,
179,-23,993,0,68736152,
176,-24,994,0,68761159,
180,-32,996,0,68786167,
218,-30,994,0,68811175,
150,-24,1004,0,68836182,
142,-24,1003,0,68861190,
115,-20,1006,0,68886194,
100,-31,1007,0,68911198,
75,-26,1003,0,68936202,
10,-5,1016,0,68961206,
56,-22,1005,0,68986213,
-6,-10,1016,0,69011221,
-47,-2,1019,0,69036229,
-64,5,1021,0,69061233,
-102,0,1006,0,69086236,
-112,2,1007,0,69111244,
-137,11,1011,0,69136252,
-153,14,1009,0,69161252,
-162,4,1003,0,69186256,
-176,5,999,0,69211260,
-181,8,997,0,69236267,
-186,11,997,0,69261271,
-159,9,1003,0,69286275,
-130,16,1007,0,69311283,
-164,14,1005,0,69336286,
-140,0,1011,0,69361291,
-117,14,1010,0,69386294,
-103,6,1013,0,69411298,
-85,-4,1011,0,69436302,
-47,-2,1018,0,69461310,
-43,-7,1016,0,69486317,
2,-21,997,0,69511325,
55,-24,1004,0,69536329,
52,-18,1008,0,69561329,
67,-17,1008,0,69586336,
82,-15,1005,0,69611344,
111,-13,1011,0,69636348,
122,-24,1006,0,69661352,
125,-24,994,0,69686356,
147,-18,1004,0,69711360,
156,-27,996,0,69736363,
143,-24,1002,0,69761367,
148,-22,1000,0,69786371,
97,-30,1004,0,69811379,
116,-21,1011,0,69836387,
99,-30,1005,0,69861391,
118,-24,1000,0,69886394,
62,-22,1010,0,69911398,
51,-23,1013,0,69936402,
17,-14,1012,0,69961406,
14,-4,1025,0,69986413,
-18,-7,1017,0,70011418,
-46,-5,1009,0,70036421,
-55,-6,1004,0,70061425,
-98,7,1009,0,70086434,
-99,12,1011,0,70111437,
-127,5,1025,0,70136440,
-130,1,1008,0,70161444,
-143,9,1006,0,70186452,
-150,9,1002,0,70211460,
-139,4,1011,0,70236467,
-149,10,1012,0,70261475,
-144,7,1017,0,70286479,
-128,20,1002,0,70311483,
-106,6,1004,0,70336487,
-106,6,1013,0,70361491,
-96,6,1014,0,70386498,
-73,1,1009,0,70411502,
-61,1,1015,0,70436506,
-45,-6,1007,0,70461510,
-27,-3,1011,0,70486518,
24,-14,1020,0,70511523,
-4,-19,1012,0,70536533,
30,-18,1018,0,70561535,
57,-12,1008,0,70586540,
73,-24,1004,0,70611550,
87,-19,1016,0,70636558,
90,-21,1008,0,70661566,
95,-20,1007,0,70686570,
112,-21,999,0,70711570,
106,-20,1005,0,70736577,
116,-21,1001,0,70761585,
103,-19,1002,0,70786593,
97,-30,1008,0,70811601,
79,-15,1014,0,70836608,
68,-15,1010,0,70861616,
60,-18,1007,0,70886626,
50,-21,1001,0,70911633,
20,-13,1007,0,70936639,
11,-12,1006,0,70961647,
-13,-12,1025,0,70986654,
-39,0,1016,0,71011662,
-47,-1,1014,0,71036670,
-68,9,1022,0,71061670,
-74,-4,1008,0,71086678,
-80,-8,1016,0,71111685,
-94,6,1009,0,71136693,
-104,-2,1009,0,71161697,
-107,1,1011,0,71186701,
-108,2,1012,0,71211701,
-106,-2,1013,0,71236708,
-108,2,1005,0,71261721,
-111,12,1025,0,71286728,
-96,-2,1008,0,71311728,
-85,5,1012,0,71336736,
-78,5,1012,0,71361740,
-65,-2,1012,0,71386744,
-46,-2,1024,0,71411752,
-43,-7,1008,0,71436761,
-20,-7,1009,0,71461765,
-2,-13,1012,0,71486771,
28,-12,1007,0,71511775,
19,-6,1008,0,71536777,
32,-18,1013,0,71561788,
51,-19,1017,0,71586790,
56,-17,1010,0,71611793,
72,-8,1011,0,71636798,
68,-15,1010,0,71661799,
75,-24,1002,0,71686805,
78,-17,1004,0,71711813,
74,-13,1013,0,71736821,
71,-18,1008,0,71761828,
126,-27,1011,0,71786836,
67,-25,1016,0,71811844,
48,-18,1007,0,71836851,
43,-15,1011,0,71861859,
34,-20,1009,0,71886867,
35,-16,1005,0,71911867,
12,-13,1016,0,71936874,
-3,-5,1019,0,71961882,
-19,-3,1013,0,71986887,
-25,-4,1016,0,72011894,
-41,-8,1012,0,72036901,
-54,-9,1010,0,72061909,
-63,2,1018,0,72086917,
-67,-4,1004,0,72111921,
-72,-6,1016,0,72136928,
-78,2,1010,0,72161932,
-80,8,1012,0,72186936,
-75,-10,1011,0,72211940,
-88,-4,1007,0,72236952,
-67,0,1012,0,72261960,
-72,3,1015,0,72286965,
-66,2,1007,0,72311969,
-56,-4,1005,0,72336977,
-44,1,1016,0,72361986,
-39,-6,1011,0,72386992,
-32,-7,1014,0,72411998,
-16,-6,1014,0,72437002,
-14,-8,1017,0,72462009,
19,-10,1013,0,72487017,
10,-7,1018,0,72512025,
21,-12,1005,0,72537029,
22,-9,1012,0,72562036,
36,-18,1010,0,72587044,
41,-15,1018,0,72612052,
34,-12,1010,0,72637059,
46,-16,1014,0,72662067,
44,-13,1013,0,72687075,
45,-13,1012,0,72712084,
40,-11,1010,0,72737090,
41,-15,1009,0,72762094,
43,-6,1027,0,72787102,
28,-9,1020,0,72812106,
29,-11,1006,0,72837113,
17,-11,1015,0,72862121,
10,-10,1012,0,72887128,
-4,-9,1013,0,72912136,
-8,-13,1011,0,72937140,
-9,-9,1015,0,72962148,
-21,-7,1018,0,72987152,
-24,-7,1016,0,73012152,
-30,-11,1022,0,73037156,
-41,-7,1014,0,73062156,
-42,-3,1023,0,73087163,
-43,-3,1019,0,73112171,
-44,-10,1011,0,73137179,
-47,1,1018,0,73162186,
-42,-8,1014,0,73187190,
-58,-9,1016,0,73212194,
-37,0,1024,0,73237202,
-40,3,1023,0,73262206,
-41,-1,1018,0,73287209,
-28,0,1013,0,73312213,
-28,-2,1015,0,73337217,
-23,-14,1018,0,73362225,
-17,3,1020,0,73387233,
-19,-3,1026,0,73412236,
-10,-24,1026,0,73437240,
3,10,1021,0,73462244,
-16,7,1021,0,73487252,
15,-14,1014,0,73512256,
17,-8,1018,0,73537260,
7,-12,1016,0,73562263,
14,-10,1018,0,73587267,
23,-16,1012,0,73612275,
-4,-6,1008,0,73637282,
6,-2,1011,0,73662287,
22,-13,1008,0,73687290,
9,-15,1013,0,73712298,
-1,-10,1011,0,73737306,
3,-11,1017,0,73762310,
15,-13,1021,0,73787313,
-5,-11,1021,0,73812321,
-16,-6,1012,0,73837325,
-3,-7,1017,0,73862329,
-11,-8,1019,0,73887333,
-20,-12,1015,0,73912337,
-15,-6,1011,0,73937340,
-10,-8,1014,0,73962344,
-17,-13,1013,0,73987348,
-23,-8,1023,0,74012352,
-13,-11,1014,0,74037356,
-18,-15,1015,0,74062356,
-28,-14,1024,0,74087360,
-20,-9,1018,0,74112364,
-11,-7,1016,0,74137371,
-18,-8,1017,0,74162379,
-17,-6,1013,0,74187387,
-12,-6,1024,0,74212387,
-4,-7,1014,0,74237394,
-15,-5,1011,0,74262402,
-7,-4,1013,0,74287406,
4,-7,1024,0,74312406,
-3,-8,1013,0,74337413,
-11,-9,1018,0,74362418,
-7,-14,1011,0,74387421,
-2,-8,1012,0,74412425,
-8,-7,1012,0,74437429,
-10,-7,1020,0,74462429,
-2,-7,1021,0,74487433,
-10,-6,1012,0,74512437,
-9,-8,1013,0,74537440,
-6,-13,1013,0,74562444,
-7,-13,1016,0,74587448,
-16,-7,1016,0,74612456,
-15,-3,1009,0,74637464,
-12,-9,1013,0,74662467,
-16,-5,1015,0,74687471,
-19,-12,1012,0,74712475,
-15,-7,1019,0,74737479,
-5,-11,1016,0,74762483,
-17,-11,1010,0,74787487,
-20,-8,1016,0,74812491,
-7,-11,1012,0,74837494,
-16,-7,1012,0,74862498,
-16,-8,1011,0,74887502,
-12,1,1014,0,74912506,
-3,-12,1013,0,74937510,
-13,-7,1015,0,74962510,
-12,-10,1014,0,74987518,
-6,-12,1017,0,75012523,
-6,-5,1023,0,75037526,
-12,-4,1020,0,75062533,
-6,-14,1018,0,75087534,
-7,-8,1015,0,75112541,
-10,-4,1012,0,75137550,
-10,-9,1015,0,75162558,
-10,-9,1022,0,75187566,
-8,-6,1016,0,75212570,
-9,-10,1014,0,75237577,
-16,-12,1023,0,75262585,
-8,-10,1024,0,75287593,
-13,-13,1021,0,75312601,
-9,-7,1024,0,75337608,
-16,-11,1013,0,75362616,
-13,-11,1025,0,75387626,
-11,-4,1013,0,75412627,
-16,-13,1014,0,75437635,
-17,-10,1014,0,75462639,
-15,-4,1024,0,75487647,
-13,-7,1019,0,75512647,
-15,-8,1016,0,75537654,
-13,-12,1014,0,75562662,
-17,-7,1014,0,75587666,
-15,-9,1017,0,75612670,
-13,-7,1018,0,75637677,
-8,-8,1016,0,75662681,
-9,-9,1013,0,75687685,
-11,-9,1017,0,75712693,
-6,-9,1014,0,75737700,
-13,-14,1015,0,75762705,
-12,-12,1014,0,75787708,
-5,-5,1019,0,75812721,
-8,-5,1016,0,75837728,
-8,-14,1007,0,75862732,
-12,-15,1009,0,75887736,
-6,-12,1010,0,75912740,
-9,-3,1007,0,75937743,
-15,-8,1013,0,75962752,
-17,-9,1015,0,75987761,
-7,-11,1021,0,76012767,
-15,-6,1015,0,76037771,
-18,-10,1009,0,76062771,
-13,-13,1014,0,76087777,
-11,-4,1015,0,76112788,
-18,-1,1020,0,76137793,
-17,-8,1014,0,76162799,
-10,-10,1014,0,76187799,
-12,-3,1012,0,76212802,
-14,-8,1013,0,76237809,
-10,-15,1011,0,76262813,
-6,-5,1017,0,76287821,
-15,-9,1013,0,76312828,
-10,-11,1016,0,76337836,
-7,-13,1007,0,76362844,
-13,-14,1013,0,76387851,
-15,-4,1018,0,76412859,
-7,-10,1009,0,76437867,
-11,-13,1001,0,76462871,
-12,-6,1003,0,76487878,
-8,-6,1024,0,76512882,
-9,-13,1017,0,76537887,
-12,-6,1029,0,76562894,
-13,-6,1017,0,76587901,
-10,-9,1014,0,76612909,
-13,-7,1016,0,76637917,
-12,-11,1015,0,76662925,
-10,-8,1017,0,76687928,
-12,-6,1016,0,76712936,
-15,-6,1014,0,76737940,
-17,-8,1012,0,76762948,
-8,-10,1016,0,76787952,
-13,-5,1017,0,76812956,
-7,-8,1013,0,76837963,
-11,-9,1005,0,76862969,
-11,-8,1013,0,76887977,
-17,-8,1013,0,76912977,
-16,-8,1020,0,76937986,
-7,-13,1017,0,76962992,
-14,-4,1017,0,76987998,
-6,-2,1013,0,77013002,
-15,-13,1012,0,77038005,
-6,-13,1018,0,77063009,
-14,-9,1020,0,77088017,
-8,-7,1013,0,77113021,
-6,-5,1016,0,77138025,
-14,-8,1015,0,77163029,
-12,-8,1023,0,77188032,
-6,-9,1018,0,77213036,
-8,-9,1013,0,77238040,
-13,-5,1017,0,77263044,
-15,-7,1019,0,77288048,
-8,-10,1017,0,77313052,
-13,-6,1012,0,77338055,
-12,-8,1008,0,77363059,
-13,-10,1016,0,77388063,
-11,-8,1018,0,77413067,
-16,-10,1020,0,77438071,
-14,-2,1020,0,77463079,
-7,-10,1016,0,77488090,
-12,-9,1012,0,77513090,
-10,-12,1009,0,77538094,
-7,-3,1011,0,77563098,
-12,-9,1018,0,77588102,
-13,-6,1015,0,77613106,
-11,-16,1010,0,77638109,
-9,-13,1023,0,77663113,
-9,-4,1023,0,77688117,
-12,-7,1011,0,77713121,
-14,-8,1025,0,77738125,
-11,-11,1021,0,77763125,
-12,-6,1017,0,77788133,
-6,-10,1016,0,77813140,
-11,-10,1014,0,77838148,
-10,-12,1017,0,77863152,
-9,-4,1016,0,77888159,
-11,-10,1014,0,77913163,
-12,-12,1015,0,77938171,
-15,-8,1012,0,77963175,
-8,-8,1022,0,77988179,
-15,-9,1014,0,78013183,
-12,-14,1016,0,78038186,
-11,-4,1013,0,78063190,
-15,-9,1012,0,78088194,
-9,-11,1020,0,78113198,
-11,-7,1012,0,78138206,
-10,-7,1016,0,78163210,
-8,-5,1009,0,78188217,
-11,-13,1013,0,78213225,
-11,-8,1021,0,78238233,
-8,-6,1018,0,78263240,
-11,-11,1013,0,78288244,
-9,-8,1028,0,78313248,
-11,-6,1028,0,78338252,
-8,-5,1026,0,78363252,
-13,-9,1021,0,78388256,
-11,-9,1015,0,78413260,
-10,-4,1011,0,78438263,
-16,-6,1008,0,78463267,
-10,-9,1007,0,78488271,
-12,-8,1012,0,78513275,
-13,-6,1010,0,78538279,
-13,-8,1015,0,78563283,
-12,-13,1014,0,78588286,
-14,-7,1019,0,78613290,
-15,-3,1014,0,78638294,
-13,-8,1009,0,78663298,
-9,-3,1018,0,78688302,
-9,-3,1019,0,78713306,
-11,-8,1014,0,78738309,
-5,-6,1008,0,78763313,
-8,-8,1010,0,78788317,
-9,-11,1014,0,78813321,
-15,-13,1010,0,78838325,
-8,-7,1014,0,78863333,
-10,-5,1010,0,78888340,
-13,-9,1008,0,78913344,
-14,-9,1022,0,78938348,
-15,-11,1023,0,78963352,
-15,-7,1016,0,78988359,
-7,-13,1012,0,79013367,
-9,-12,1008,0,79038371,
-16,-16,1011,0,79063375,
-11,-13,1015,0,79088383,
-12,-9,1014,0,79113387,
-13,-6,1014,0,79138394,
-15,-7,1014,0,79163398,
-10,-9,1016,0,79188402,
-14,-6,1018,0,79213406,
-15,-9,1022,0,79238410,
-12,-11,1019,0,79263414,
-9,-7,1014,0,79288417,
-15,-7,1013,0,79313421,
-10,-7,1023,0,79338425,
-10,-12,1015,0,79363433,
-13,-11,1020,0,79388437,
-14,-13,1017,0,79413441,
-10,-12,1015,0,79438448,
-15,-7,1016,0,79463452,
-15,-11,1017,0,79488460,
-14,-10,1011,0,79513464,
-12,-10,1018,0,79538471,
-15,-8,1013,0,79563475,
-12,-5,1016,0,79588483,
-14,-9,1012,0,79613487,
-12,-7,1014,0,79638495,
-14,-6,1010,0,79663502,
-13,-10,1010,0,79688506,
-18,-12,1011,0,79713510,
-12,-9,1016,0,79738518,
-10,-7,1015,0,79763527,
-14,-8,1009,0,79788533,
-11,-11,1012,0,79813541,
-11,-5,1012,0,79838550,
-10,-13,1017,0,79863558,
-15,-6,1012,0,79888566,
-9,-9,1014,0,79913570,
-7,-12,1009,0,79938577,
-18,-5,1020,0,79963585,
-6,-12,1016,0,79988593,
-11,-9,1014,0,80013593,
-16,-8,1014,0,80038597,
-9,-8,1005,0,80063601,
-12,-6,1016,0,80088608,
-10,-10,1015,0,80113616,
-8,-6,1011,0,80138626,
-16,-3,1021,0,80163627,
-15,-8,1012,0,80188635,
-1,-13,1014,0,80213643,
-15,-10,1013,0,80238647,
-14,-3,1023,0,80263647,
-9,-11,1014,0,80288654,
-2,-21,1010,0,80313662,
-16,-15,1021,0,80338666,
-20,-8,1011,0,80363670,
-8,-1,1011,0,80388677,
-5,-7,1019,0,80413681,
-18,-10,1008,0,80438685,
-11,-8,1016,0,80463693,
-3,-13,1015,0,80488700,
-12,-11,1022,0,80513705,
-22,-11,1022,0,80538717,
-2,-9,1013,0,80563720,
-13,-8,1014,0,80588728,
-18,-12,1011,0,80613728,
-12,-7,1009,0,80638736,
-7,-14,1004,0,80663744,
-12,-8,1008,0,80688752,
-16,-7,1010,0,80713761,
-9,-9,1015,0,80738767,
-6,-11,1017,0,80763770,
-15,-4,1015,0,80788774,
-12,-5,1008,0,80813780,
-11,-11,1008,0,80838788,
-12,-9,1007,0,80863793,
-9,0,1024,0,80888798,
-11,-11,1015,0,80913799,
-14,-9,1016,0,80938802,
-30,53,1291,0,80963805,
219,-7,1067,0,80988813,
6,-20,976,0,81013821,
7,-15,1014,0,81038828,
35,-21,931,0,81063836,
132,-152,952,0,81088844,
83,87,1127,0,81113844,
101,-74,991,0,81138851,
191,-50,1008,0,81163859,
246,-33,1003,0,81188867,
162,-84,918,0,81213875,
293,-104,913,0,81238882,
369,-64,881,0,81263891,
426,-84,902,0,81288894,
452,-87,852,0,81313898,
541,-90,852,0,81338905,
593,-79,847,0,81363913,
644,-97,773,0,81388921,
700,-66,775,0,81413921,
633,-18,742,0,81438928,
730,-118,663,0,81463936,
779,-80,625,0,81488948,
772,-102,564,0,81513948,
843,-63,526,0,81538956,
826,-88,446,0,81563963,
900,-78,392,0,81588969,
1004,-91,343,0,81613977,
1025,-75,313,0,81638986,
795,-42,191,0,81663992,
1092,-25,187,0,81688998,
1027,-84,120,0,81713998,
1048,-77,75,0,81739002,
981,-58,50,0,81764006,
1019,-72,-10,0,81789013,
1016,-64,-40,0,81814017,
1026,-73,-73,0,81839021,
984,-62,-99,0,81864025,
1064,-54,-132,0,81889029,
1007,-41,-113,0,81914036,
1001,-63,-147,0,81939040,
1008,-51,-151,0,81964044,
1000,-40,-161,0,81989048,
969,-29,-150,0,82014052,
984,-39,-151,0,82039055,
1003,-43,-147,0,82064059,
999,-57,-142,0,82089067,
1025,-33,-106,0,82114071,
1184,-32,-185,0,82139075,
978,-102,-91,0,82164079,
892,-100,-162,0,82189084,
1158,-46,-82,0,82214090,
1129,-17,-173,0,82239090,
997,-57,-114,0,82264094,
993,-73,-78,0,82289102,
1003,-54,-87,0,82314110,
1000,-56,-69,0,82339117,
997,-62,-56,0,82364121,
1007,-56,-66,0,82389129,
1014,-51,-68,0,82414136,
1006,-50,-52,0,82439140,
1010,-54,-64,0,82464144,
1001,-55,-68,0,82489152,
1003,-59,-69,0,82514152,
1015,-51,-72,0,82539159,
1010,-49,-70,0,82564167,
1007,-58,-76,0,82589171,
1007,-49,-72,0,82614175,
1010,-48,-74,0,82639183,
1007,-49,-81,0,82664190,
1007,-48,-80,0,82689198,
1005,-47,-79,0,82714206,
1011,-47,-80,0,82739213,
1008,-45,-74,0,82764217,
1005,-53,-77,0,82789225,
1006,-48,-70,0,82814233,
1001,-55,-74,0,82839240,
1006,-55,-71,0,82864244,
1009,-54,-75,0,82889252,
1009,-56,-71,0,82914256,
1009,-49,-71,0,82939259,
1006,-54,-75,0,82964263,
1005,-57,-58,0,82989271,
1010,-52,-77,0,83014279,
1002,-55,-75,0,83039287,
1010,-57,-73,0,83064294,
1007,-47,-90,0,83089302,
1003,-48,-82,0,83114310,
1006,-48,-84,0,83139313,
1005,-50,-84,0,83164321,
1007,-47,-80,0,83189329,
999,-45,-93,0,83214333,
1002,-48,-101,0,83239337,
1020,-50,-109,0,83264344,
1003,-41,-123,0,83289348,
1030,-47,-118,0,83314352,
1028,-33,-96,0,83339356,
1028,-96,-159,0,83364356,
899,-58,-89,0,83389360,
1030,-97,-86,0,83414364,
1011,-194,16,0,83439367,
1077,-107,-92,0,83464371,
1111,-121,153,0,83489375,
1030,-19,303,0,83514379,
1127,-88,465,0,83539383,
537,76,668,0,83564387,
738,-4,793,0,83589390,
689,-96,801,0,83614398,
33,-17,894,0,83639402,
-183,46,990,0,83664406,
-616,177,936,0,83689413,
-556,72,773,0,83714417,
-632,117,680,0,83739421,
-794,-33,686,0,83764429,
-1064,125,467,0,83789437,
-929,209,356,0,83814441,
-1081,127,224,0,83839444,
-1092,160,103,0,83864448,
-1110,163,96,0,83889452,
-1092,197,96,0,83914456,
-1085,161,29,0,83939460,
-1090,136,10,0,83964464,
-1061,161,66,0,83989467,
-1023,137,140,0,84014472,
-1072,139,159,0,84039475,
-1010,18,151,0,84064479,
-994,113,367,0,84089483,
-885,46,462,0,84114483,
-761,88,634,0,84139487,
-621,121,788,0,84164491,
-457,116,871,0,84189494,
-122,5,884,0,84214498,
-13,8,960,0,84239502,
310,58,928,0,84264506,
561,-45,842,0,84289510,
706,-33,735,0,84314514,
876,-229,542,0,84339522,
594,14,544,0,84364533,
1011,-147,334,0,84389541,
972,-34,340,0,84414551,
1010,-88,170,0,84439558,
1062,-67,127,0,84464566,
1056,-75,87,0,84489570,
1071,-64,87,0,84514570,
1076,-74,62,0,84539577,
1056,-61,120,0,84564585,
1080,-55,129,0,84589589,
1153,-89,179,0,84614597,
992,-49,305,0,84639597,
970,-71,451,0,84664601,
594,34,501,0,84689608,
815,-125,602,0,84714616,
618,-1,732,0,84739626,
395,-70,834,0,84764626,
339,15,879,0,84789627,
182,-27,905,0,84814635,
-172,-11,934,0,84839643,
-456,136,869,0,84864647,
-772,171,756,0,84889654,
-1189,330,767,0,84914662,
-892,89,553,0,84939670,
-959,85,460,0,84964678,
-1064,136,341,0,84989685,
-1020,102,276,0,85014693,
-1069,147,256,0,85039697,
-1028,128,172,0,85064705,
-1078,155,195,0,85089717,
-1051,134,190,0,85114724,
-1084,114,170,0,85139732,
-1061,150,269,0,85164736,
-853,128,461,0,85189740,
-899,106,490,0,85214744,
-859,69,568,0,85239748,
-715,58,659,0,85264752,
-623,99,776,0,85289765,
-481,98,862,0,85314771,
-282,43,887,0,85339780,
68,33,915,0,85364788,
100,24,923,0,85389793,
337,-13,912,0,85414799,
588,-49,825,0,85439805,
669,-102,716,0,85464813,
748,-58,658,0,85489821,
998,-80,494,0,85514828,
1031,-82,363,0,85539836,
885,-69,375,0,85564844,
971,-104,255,0,85589851,
1062,-70,246,0,85614859,
1035,-64,204,0,85639867,
1040,-108,179,0,85664867,
1029,-69,241,0,85689871,
1029,-91,323,0,85714875,
1056,-98,307,0,85739882,
917,-70,411,0,85764891,
890,-81,495,0,85789894,
752,-30,584,0,85814898,
674,-125,690,0,85839905,
589,-62,787,0,85864909,
497,-111,879,0,85889917,
217,-16,887,0,85914921,
-96,54,1000,0,85939928,
-50,-49,886,0,85964936,
-412,72,910,0,85989940,
-619,116,814,0,86014952,
-794,96,714,0,86039959,
-794,55,583,0,86064966,
-902,107,535,0,86089969,
-991,93,458,0,86114969,
-983,143,381,0,86139973,
-1051,128,332,0,86164977,
-1033,139,315,0,86189986,
-1037,133,328,0,86214992,
-979,150,346,0,86239998,
-1022,125,333,0,86265006,
-913,160,462,0,86290013,
-1160,142,427,0,86315021,
-843,101,625,0,86340025,
-863,82,678,0,86365029,
-721,82,732,0,86390032,
-465,22,831,0,86415036,
-419,88,941,0,86440040,
-250,-1,899,0,86465044,
56,4,988,0,86490048,
215,-20,917,0,86515052,
445,-43,889,0,86540059,
614,-72,807,0,86565067,
629,-58,708,0,86590071,
707,-64,615,0,86615075,
1028,-73,516,0,86640084,
952,-93,450,0,86665090,
1047,-57,459,0,86690094,
927,-88,326,0,86715098,
1001,-81,323,0,86740102,
1047,-77,336,0,86765109,
987,-83,336,0,86790113,
960,-84,381,0,86815121,
997,-112,410,0,86840128,
918,-93,499,0,86865133,
893,-105,559,0,86890140,
880,-3,636,0,86915148,
548,11,770,0,86940152,
396,-51,841,0,86965152,
265,35,900,0,86990156,
147,-25,925,0,87015163,
47,-3,955,0,87040167,
-90,-24,911,0,87065175,
-419,100,955,0,87090179,
-643,98,854,0,87115183,
-711,125,759,0,87140186,
-757,95,644,0,87165190,
-829,94,587,0,87190194,
-831,77,531,0,87215198,
-910,157,485,0,87240205,
-975,122,439,0,87265210,
-973,122,412,0,87290213,
-996,112,414,0,87315217,
-1007,177,438,0,87340221,
-1042,136,434,0,87365229,
-827,145,511,0,87390233,
-852,115,595,0,87415237,
-640,79,668,0,87440240,
-668,85,771,0,87465244,
-534,80,809,0,87490248,
-438,105,893,0,87515252,
-279,69,918,0,87540256,
-88,11,945,0,87565260,
116,19,978,0,87590267,
275,-51,928,0,87615275,
472,7,885,0,87640279,
615,-47,820,0,87665279,
709,-83,716,0,87690283,
567,-94,617,0,87715290,
857,-82,578,0,87740298,
873,-77,521,0,87765302,
924,-92,467,0,87790306,
932,-67,428,0,87815306,
942,-91,399,0,87840310,
973,-88,424,0,87865314,
950,-83,443,0,87890317,
940,-76,501,0,87915321,
886,-69,531,0,87940325,
735,-35,630,0,87965329,
565,-134,780,0,87990333,
683,-88,766,0,88015337,
642,-103,829,0,88040340,
379,-62,913,0,88065348,
231,4,916,0,88090356,
78,-49,957,0,88115360,
-185,27,932,0,88140367,
-437,143,986,0,88165375,
-476,-17,816,0,88190379,
-609,89,851,0,88215383,
-732,85,740,0,88240390,
-745,58,656,0,88265398,
-889,118,585,0,88290402,
-860,108,552,0,88315406,
-932,113,543,0,88340410,
-966,116,458,0,88365410,
-930,103,494,0,88390414,
-889,105,522,0,88415418,
-893,107,574,0,88440421,
-929,103,536,0,88465425,
-807,103,653,0,88490429,
-738,86,714,0,88515437,
-732,57,713,0,88540440,
-579,70,849,0,88565444,
-457,20,888,0,88590452,
-447,55,926,0,88615460,
-33,-6,941,0,88640467,
156,10,987,0,88665471,
222,-31,949,0,88690475,
346,-15,896,0,88715483,
432,-54,831,0,88740487,
699,-58,770,0,88765491,
615,-61,629,0,88790494,
784,-104,620,0,88815498,
882,-86,575,0,88840502,
876,-75,537,0,88865506,
941,-72,533,0,88890510,
902,-76,492,0,88915514,
906,-81,496,0,88940518,
899,-89,515,0,88965523,
856,-77,553,0,88990527,
980,-122,629,0,89015533,
719,12,754,0,89040541,
732,-108,714,0,89065547,
577,-81,827,0,89090551,
481,-66,865,0,89115558,
328,-36,947,0,89140566,
115,-23,963,0,89165570,
-34,-47,965,0,89190577,
-231,66,978,0,89215585,
-177,-49,908,0,89240593,
-529,47,856,0,89265597,
-597,50,820,0,89290597,
-700,81,762,0,89315605,
-756,102,698,0,89340612,
-845,92,661,0,89365620,
-908,101,600,0,89390626,
-906,103,582,0,89415633,
-911,113,560,0,89440639,
-892,116,585,0,89465643,
-763,116,618,0,89490651,
-799,102,626,0,89515654,
-772,99,675,0,89540662,
-736,78,710,0,89565670,
-657,95,785,0,89590678,
-663,61,810,0,89615685,
-483,29,862,0,89640693,
-372,12,924,0,89665697,
-264,50,963,0,89690700,
27,6,991,0,89715701,
110,-3,974,0,89740708,
256,-41,925,0,89765717,
455,-21,884,0,89790724,
622,-55,845,0,89815724,
755,-80,780,0,89840732,
831,-103,646,0,89865736,
821,-24,688,0,89890740,
892,-60,653,0,89915744,
